"text";"created";"screenName"
"@ChicoLins Qual foi a <fa>ltima vez que o Valdivia apresentou um bom futebol? Fique na paz, n<e3>o ter<e1> julgamento algum <U+0001F602>";2019-12-19 00:26:40;"jeanfaisca1"
"RT @ge_fla: Dono da bola, Diego distribui presentes e volta a ser decisivo com a 10 do Flamengo https://t.co/zmVTGvGM79";2019-12-19 00:26:38;"RaphaMarquesCRF"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:26:37;"weslleyyan"
"\"RT @nacaochamadafla: @venecasagrande @jornalodia At<e9> hoje esse sujeito que fez parte da \\"Turma do parquinho da Patr<ed>cia Amorim \\", n<e3>o expli<U+0085>\"";2019-12-19 00:26:32;"FlaMinhaPorra"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:26:30;"AMpalagano"
"@diegobo11062424 @futebol_info extremamente burro, que isso, entrou na fila 10x. inventou numeros";2019-12-19 00:26:29;"rufaje"
"@lateralesquerd0 <c9> uma pena que posts como esse tenha pouca divulga<e7><e3>o (coment<e1>rios e RT's) tamanho a import<e2>ncia d<U+0085> https://t.co/Qa08GmLKqK";2019-12-19 00:26:27;"ciceroangelo"
"@futebol_info Fato. Gostem ou n<e3>o....";2019-12-19 00:26:19;"eddu68"
"RT @SeuOurives: A Libertadores <e9> sensacional. Poder reencontrar o Am<e9>rica de Cali nos remonta momentos nost<e1>lgicos de alegrias e tristezas,<U+0085>";2019-12-19 00:26:19;"Gandonthebest"
"RT @thayxnunes: a <fa>nica coisa que acaba com a carreira de jogador de futebol <e9> les<e3>o, ent<e3>o ele pode bater nela e em mais 30 que vai contin<U+0085>";2019-12-19 00:26:17;"mariahvilhosa_"
"@RockFLA81 @futebol_info Acho eu que sal<e1>rio luvas etc vem no or<e7>amento anual, j<e1> os 130 milh<f5>es s<e3>o so pra contrat<U+0085> https://t.co/uw5B7uW2dj";2019-12-19 00:26:16;"Alexandrejhu"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:26:16;"alebarbbosa"
"@futebol_info At<e9> o momento a diretoria vai muito bem. https://t.co/Z0ouqeppY0";2019-12-19 00:26:15;"Bobi_sky"
"Copa Revela<e7><e3>o de Futebol Infantil tem inscri<e7><f5>es abertas at<e9> segunda-feira | Circuito de Not<ed>cias https://t.co/U1UHJ4wsKe";2019-12-19 00:26:09;"decamargomoises"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 00:26:02;"SRfagnerlira"
"@WalisonAguiar9 Tem l<f3>gica nesse cara n<e3>o v<e9>i pqp mostro sagrado do futebol";2019-12-19 00:25:58;"bragio98"
"@anathaismatos Desconfie do car<e1>ter de um homem q n<e3>o goste de samba, cerveja e futebol!! N<e3>o necessariamente nessa ordem...";2019-12-19 00:25:58;"edumendes76"
"RT @Gabri_Salvati: NADA, N-A-D-A justifica uma agress<e3>o de um homem <e0> uma mulher, seja l<e1> qual for o contexto da situa<e7><e3>o. Que a justi<e7>a e<U+0085>";2019-12-19 00:25:54;"77FuckBatman77"
"E s<f3> para deixar claro que essa postura n<e3>o <e9> oportunismo de hoje, mostro o que escrevi para o UOL em dez/2017:<U+0085> https://t.co/fqCZopN5ac";2019-12-19 00:25:53;"a_carolinasilva"
"@LivrosdeFutebol @celsounz @VladirLemos N<e3>o precisa agradecer. Eu estou junto nessa iniciativa. Eu tenho muito inte<U+0085> https://t.co/Zee6Dskadc";2019-12-19 00:25:49;"A_Friedenreich"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:25:45;"angeelo_11"
"RT @danidamasco_: todas as vezes que surge um caso de mulher agredida envolvendo jogador de futebol vc percebe o qt o esporte necessita da<U+0085>";2019-12-19 00:25:41;"Ni_Mayumi"
"@flunomeno @cxmilleffc @Sorrizada22 @FoxSportsBrasil Calma ai nanico do rj time de serie c ,que nem pagou a b que d<U+0085> https://t.co/M8DTMd4xp5";2019-12-19 00:25:36;"Diego07696608"
"\"RT @_arthursandes: \\"<c9> dif<ed>cil acusar. A gente cai no que aconteceu com Neymar\\", argumenta o pai do goleiro Jean, que pede tempo para evitar<U+0085>\"";2019-12-19 00:25:36;"Lalisadidas"
"RT @PrimeTimeGZH: Tom Coughlin foi demitido pelo #Jaguars. Deixa o cargo de vice-presidente executivo de opera<e7><f5>es de futebol americano. ht<U+0085>";2019-12-19 00:25:35;"CarolusEduardus"
"@rodbrandao_ Mano oq ele fez na <e9>poca dele nenhum fez dps, n interessa como foi o futebol dps";2019-12-19 00:25:33;"enzo_armstrong"
"RT @eduardo_rieadua: Abel Braga sendo apresentado no Vasco, com mesmo papo furado que aconteceu no FLAMENGO/Cruzeiro...

J<e1> aprendemos que<U+0085>";2019-12-19 00:25:29;"eduardo_rieadua"
"@santista_manda @AlexMuller93 Ser<e1> que sou eu que n<e3>o sei mesmo?

https://t.co/qKrcZleNZZ";2019-12-19 00:25:29;"FlaEmPrimeira"
"RT @felippecosta1: Vasco entra em acordo com Uni<e3>o, libera penhora de R$ 22 milh<f5>es e alivia caixa | vasco | Globoesporte https://t.co/VrrL<U+0085>";2019-12-19 00:25:25;"RumoaoNossoCT"
"RT @Gabri_Salvati: NADA, N-A-D-A justifica uma agress<e3>o de um homem <e0> uma mulher, seja l<e1> qual for o contexto da situa<e7><e3>o. Que a justi<e7>a e<U+0085>";2019-12-19 00:25:25;"thacard0so"
"<U+0093>O S<e3>o Paulo n<e3>o tolera e n<e3>o admite epis<f3>dios como os que foram noticiados hoje, de viol<ea>ncia contra a mulher.<U+0094>

O<U+0085> https://t.co/Z0F3tqd9cC";2019-12-19 00:25:23;"taina_szz"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 00:25:20;"rasfa_macedo"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:25:19;"viCRFla"
"RT @escudeiro_leo: <c9> pra resgatar sempre esse compilado da @a_carolinasilva 

Hora de meter a colher: 10 atletas acusados de agress<e3>o que f<U+0085>";2019-12-19 00:25:18;"thalitaa_araujo"
"@vaievem_futebol Perder n<e3>o. Sa<ed>da de Rodinei <e9> refor<e7>o";2019-12-19 00:25:16;"sandrobolt"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:25:10;"CharruaColorado"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:25:08;"iEuWendell7"
"RT @Rodri_Bruno: @futebol_info A <fa>nica coisa que vc come<e7>ou realmente foi de deixar claro que vc n<e3>o <e9> t<e9>cnico para o Flamengo, pq seu trab<U+0085>";2019-12-19 00:25:07;"CW000001"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:25:05;"SFC_thiago"
"Isso <e9> o tipo de atitude que eu espero de um clube de futebol https://t.co/rz6IXc1rjJ";2019-12-19 00:25:05;"EduLiberatori"
"RT @Rodri_Bruno: @futebol_info Listando as coisas que o Abel come<e7>ou no Flamengo:

<U+0001F4CD>Come<e7>ou com Arrascaeta no banco
<U+0001F4CD>Come<e7>ou a dizer que pe<U+0085>";2019-12-19 00:24:58;"CW000001"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 00:24:55;"oficialbreno_"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:24:52;"mateusmeds"
"RT @eroliveira_: Em nota, S<e3>o Paulo repudia agress<e3>o de Jean e diz que j<e1> decidiu sobre futuro do goleiro | s<e3>o paulo | Globoesporte #gesao<U+0085>";2019-12-19 00:24:48;"willeluh"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:24:45;"Fragah_"
"RT @avelarfans: Se eu fosse um time de futebol eu seria o https://t.co/JNOUyQsBfD";2019-12-19 00:24:43;"_rafaelmarra"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:24:42;"MatheusMarasch1"
"RT @Canelada_FC: Monterrey <e9> um lixo. Olaria com petr<f3>leo que botou o Flamengo na roda por um tempo inteiro <e9> o melhor time da hist<f3>ria do<U+0085>";2019-12-19 00:24:42;"CADICAO"
"@essediafoilouco U<e9>,t<e1> cheio de jornalista,q diz sempre,nosso futebol <e9> uma porcaria.Agora,t<e3>o dizendo,nossos trein<U+0085> https://t.co/GLsOaC0zjB";2019-12-19 00:24:39;"Xand_Wisniewski"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:24:37;"trild7"
"@joseilan Nem FUTEBOL Europeu eu vejo !

Fazer bonito com os melhores dos outros <e9> facil,quero ver fazer bonito com<U+0085> https://t.co/ue5vLZ0lCf";2019-12-19 00:24:34;"felixnascimen"
"@LucasGabriel_97 @futebol_info Voando ALT<cd>SSIMO!";2019-12-19 00:24:32;"ccinho10"
"Outro patamar na administra<e7><e3>o ok, mas no departamento de futebol outro dia era esse mesmo Rodrigo Caetano aprontan<U+0085> https://t.co/DA93FtKBTm";2019-12-19 00:24:28;"Platinii"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:24:25;"aquietplce"
"@TheBell_P Os ingleses s<e3>o os mais revoltados contra o futebol de fora da Europa. Desconfio que seja inveja de ver<U+0085> https://t.co/rLtIYXmpgs";2019-12-19 00:24:23;"NasciLip"
"RT @flanacaovvp: O que o GUGA lateral direito do Atl<e9>tico MG tem hoje de bom de verdade, <e9> que ele <e9> torcedor do Flamengo. O futebol dele <e9><U+0085>";2019-12-19 00:24:22;"karolinaduarte8"
"RT @brusnos: mulher: eu gosto de futebol, eu tor<e7>o pro...

homem: https://t.co/g0osFs12Ej";2019-12-19 00:24:21;"caioholiveiraa"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:24:19;"badspellmans"
"Futebol*";2019-12-19 00:24:16;"LobosDoAllef"
"@vaievem_futebol Fluminense e s<e9>rie B na mesma frase <e9> t<e3>o satisfat<f3>rio";2019-12-19 00:24:12;"Canutocrf"
"RT @bgiufrida: Abel Braga pede volante Richard, do Corinthians, de volta ao Vasco | futebol | Globoesporte https://t.co/4ezhpUacxM";2019-12-19 00:24:08;"PaiSantanaOf"
"Dono da bola, Diego distribui presentes e volta a ser decisivo com a 10 do Flamengo https://t.co/zmVTGvGM79";2019-12-19 00:24:07;"ge_fla"
"Carlinhos, do Corinthians, ser<e1> emprestado ao Marc<ed>lio Dias; atacante foi campe<e3>o e artilheiro da Copa S<e3>o Paulo de<U+0085> https://t.co/XcnYLc4NzM";2019-12-19 00:24:04;"GloboEsporteSC"
"RT @ciro_campos: Rec<e9>m-aposentado, Edu Dracena vira assessor t<e9>cnico do Palmeiras na vaga de Z<e9> Roberto @estadao:  https://t.co/ypVTGPIRap";2019-12-19 00:23:57;"vice2882"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:23:56;"brunnoecb"
"RT @BoleirosFc7475: Informa<e7><e3>o 

Saiu o advers<e1>rio do Galo pela primeira fase da copa Sul-americana.

Union (Argentina) x Atl<e9>tico-MG

#Cop<U+0085>";2019-12-19 00:23:44;"lucasotaviobrit"
"@Thiagolveiga @GusLMSantos @metbolado @douglax999 @futebol_info TIRA A CAL<c7>A JEANS, BOTA O FIO DENTAL, PALMEIRAS VOC<ca> N<c3>O TEM MUNDIAL.<U+0001F443><U+0001F3FB><U+0001F33F>";2019-12-19 00:23:43;"DeffJoao"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:23:42;"princesinha_bjs"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:23:42;"_lucasalmeida17"
"Finalmente me chamaram pra um futebol, amanh<e3> <e9> dia de mostrar meu talento gente!! <U+2705>";2019-12-19 00:23:41;"joaocarlos537"
"@futebol_info Sal<e1>rio tb custa dinheiro...";2019-12-19 00:23:34;"GuilhermeBigzin"
"\"RT @PedradaRN: J<e1> cheguei a conclus<e3>o que a comunica<e7><e3>o do Flamengo faz parte da \\"Lei da compensa<e7><e3>o\\"";NA;NA
"Sendo assim, se <e9> o pre<e7>o p/o futebo<U+0085>\"";2019-12-19 00:23:30;"Duploalfamkt"
"RT @LuanaCalderaro7: Fala meu povo
H<e1> 60 anos em Resende temos o tradicional jogo de futebol solteiros x casados. 
E pela 1<U+00B0> vez n<f3>s mulher<U+0085>";2019-12-19 00:23:30;"negresco_98"
"Assunto de futebol aqui em casa <e9> sempre t<e3>o chato nesse empasse de cada um defendendo seu time que minha rea<e7><e3>o <e9><U+0085> https://t.co/eUNWoWK546";2019-12-19 00:23:27;"2VMiranda"
"@futebol_info Dif<ed>cil o Van e muito alto olha que eu sou Fla kkkk";2019-12-19 00:23:25;"Milena38860447"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:23:20;"crvglariane"
"@Maloqueiro_Azul De todos os clubes brasileiros <e9> de longe o mais criativo, parece profissional mas com baixo custo<U+0085> https://t.co/l1qF7Kkp02";2019-12-19 00:23:12;"CelloCastro"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 00:23:08;"flasherbb77"
"RT @brunocleber: <U+0093>Cruzeiro <e9>s minha vida<U+0094> <e9> a m<fa>sica de torcida mais linda que temos no futebol brasileiro. <c9> incompar<e1>vel.";2019-12-19 00:22:57;"Kamila1902Km"
"\"RT @Corinthians: Aquele momento, h<e1> 7 anos, quando o @galvaobueno disse: \\"Alessandro beija a <U+0001F3C6>. Ergueu! Fa<e7>a a festa torcedor do Corinthian<U+0085>\"";2019-12-19 00:22:57;"oliverakkkkk"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:22:56;"lara_FabiaSs"
"RT @Atilafla: Que esse cara ai da foto chamado Jean, n<e3>o volte mais ao futebol, que fique preso, que a m<ed>dia n<e3>o abafe o caso igual fez com<U+0085>";2019-12-19 00:22:54;"viczadaaa"
"RT @brunocleber: <U+0093>Cruzeiro <e9>s minha vida<U+0094> <e9> a m<fa>sica de torcida mais linda que temos no futebol brasileiro. <c9> incompar<e1>vel.";2019-12-19 00:22:54;"Magrinho_CEC"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:22:42;"giroclips"
"RT @livialaranjeira: A @joannadeassis, o @oleeonardo e o @Marcelo_Hazan tiveram acesso <e0> declara<e7><e3>o de pris<e3>o de Jean na Fl<f3>rida. De acordo<U+0085>";2019-12-19 00:22:41;"waldyrlimacine"
"Quando um clube de futebol entende que seu papel vai muito al<e9>m das quatro linhas... https://t.co/eZMVpqhTqD";2019-12-19 00:22:36;"RodolfoII"
"Eu posso est<e1> iludida, mas eu acredito em um t<ed>tulo s<e1>bado. Vai ser um jogo duro, jogo de dois times FODAS. Vai gan<U+0085> https://t.co/Q9gpTWKmH1";2019-12-19 00:22:34;"MiMimaiara"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:22:30;"piresspedro"
"@UmaFutebolista @anathaismatos Sou privilegiada ent<e3>o gurias... n<e3>o vou fazer propaganda do meu @, mas <e9> parceir<e3>o<U+0085> https://t.co/W5spBQnJ8S";2019-12-19 00:22:25;"cristianebp"
"RT @Rayctjay: Estou assistindo o FUTEBOL DA FIRMA porque moz<e3>o veio jogar. Sinceramente, eu casaria comigo tamb<e9>m, porque mais dedica<e7><e3>o n<e3><U+0085>";2019-12-19 00:22:25;"luuh_hs"
"RT @caioblois: O Fluminense tem avan<e7>ado nas negocia<e7><f5>es mesmo sem dinheiro, e deve conseguir manter sua base e adicionar pe<e7>as ao elenco.<U+0085>";2019-12-19 00:22:24;"JPAVALVERDE"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:22:23;"_Mariana_Helen"
"RT @5PFC_M1L_Gr4u: S<e3>o Paulo x River
Morumbi lotado 
Aquela recep<e7><e3>o foda 
S<e3>o Paulo de Diniz 
78% de posse de bola
0x0
Fique com seus resu<U+0085>";2019-12-19 00:22:20;"Katiauzinn"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:22:19;"trosamoneiro"
"@_FernandoRM @Sam12Ricardo @daniel_sci @LucasCollar @intertaticando @baseinterna @joaoclaudioBPC @GuridoCeleiro<U+0085> https://t.co/mtpnOhe5on";2019-12-19 00:22:18;"san7arem"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:22:17;"Tricolorspfc00"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 00:22:16;"Giovane_Lima_"
"\"RT @_arthursandes: \\"<c9> dif<ed>cil acusar. A gente cai no que aconteceu com Neymar\\", argumenta o pai do goleiro Jean, que pede tempo para evitar<U+0085>\"";2019-12-19 00:22:12;"KoalaStyles18"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:22:08;"tiagomoura60"
"Futebol sem fome https://t.co/vJNQIk6S6I";2019-12-19 00:22:04;"DarLanDL"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:22:04;"puton_fp"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:22:02;"BarbosaMaluh"
"@Thiagolveiga @GusLMSantos @metbolado @douglax999 @futebol_info Libertadores? Nem vcs. ALECRIM DO FAX <U+0001F443><U+0001F3FB><U+0001F33F>";2019-12-19 00:21:58;"DeffJoao"
"RT @sxavierfilho: O <U+0093>Caso Arboleda<U+0094> resume o cinismo no futebol: cobramos profissionalismo dos jogadores, mas, no fundo, cobramos o esp<ed>rit<U+0085>";2019-12-19 00:21:57;"luizpiqui"
"RT @brazbruno: Vasco entra em acordo com Uni<e3>o e se v<ea> livre de penhora de R$ 22 milh<f5>es 

Ideia <e9> come<e7>ar a quitar os atrasados para jogad<U+0085>";2019-12-19 00:21:56;"crvgabi98"
"RT @ge_fla: Flamengo lan<e7>a nesta quinta-feira pacote de ingressos para os jogos no Maracan<e3> em 2020 https://t.co/f6uWwfQO9l";2019-12-19 00:21:56;"CalazansPatrick"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 00:21:55;"Duartegui14"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:21:54;"ozoeir0"
"RT @caioblois: Notas oficiais, no geral, s<e3>o p<e9>ssimas. Mas essa aqui <e9> <f3>tima. Parab<e9>ns ao @SaoPauloFC que entendeu que o papel de gigante n<U+0085>";2019-12-19 00:21:45;"bruspfcb"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:21:45;"_ferreirajnr"
"RT @Estadao: Liverpool x Flamengo: onde assistir, hor<e1>rio e data da final do Mundial https://t.co/8aFIFQEjQI https://t.co/QPkmw21VlP";2019-12-19 00:21:43;"mthepaula"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 00:21:41;"nathaliamaouza"
"#linhadepasse acho que voc<ea>s deveriam respeitar mais o futebol brasileiro.";2019-12-19 00:21:36;"levanhalen"
"@fa_bricio @RubrroNegro @vitorsergio Dani Alves <e9> uma entidade no futebol. Rafinha teve uma carreira espetacular, m<U+0085> https://t.co/nVDCw257BW";2019-12-19 00:21:27;"WagnerSantosJr"
"@futebol_info Caralhes gelo no sangue!";2019-12-19 00:21:27;"JosinaldoPere15"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 00:21:26;"bruspfcb"
"RT @livialaranjeira: A @joannadeassis, o @oleeonardo e o @Marcelo_Hazan tiveram acesso <e0> declara<e7><e3>o de pris<e3>o de Jean na Fl<f3>rida. De acordo<U+0085>";2019-12-19 00:21:19;"Markurgh"
